raceid	year	stcd	state	seat	party	redist	fr	law	candnumber	prez	votep	type	incname	candidate	candvotes	tvotes	candpct	winner	inc	definc	gender	qual	office	runoff
"201406040"	2014	"0604"	"colorado"	3	0	0	9	4	4	59.880001068115234	61.400001525878906	1	"GARDNER, CORY"	"renfroe_scott"	17722	74024	0.23940883576869965	0	0		0			0
"201609090"	2016	"0909"	"florida"	2	0	1	9	1	2	43.33000183105469	44.40999984741211	1		"rentas_wanda"	10911	33636	0.3243845999240875	0	0		1			0
"201838140"	2018	"3814"	"pennsylvania"	4	0	1	9	1	2	64.97999572753906		1		"reschenthaler_guy"	23737	43011	0.5518820881843567	1	0		0	1		0
"201214051"	2012	"1405"	"indiana"	3	1	1	9	0	2	41.45000076293945	29.0	1	"BURTON, DAN"	"reske_scott"	13175	20867	0.6313796639442444	1	0		0	1		0
"201843291"	2018	"4329"	"texas"	2	1	0	9	0	7	73.68000030517578	75.13999938964844	1	"GREEN, GENE"	"reyes_augustine_h"	525	18538	0.028320206329226494	0	0		0			0
"201809230"	2018	"0923"	"florida"	1	0	0	0	1	3	36.63999938964844	41.65999984741211	1	"WASSERMAN-SCHULTZ, DEBBIE"	"reyes_carlos_j"	8794	26080	0.33719325065612793	0	0		0			0
"201243161"	2012	"4316"	"texas"	2	1	1	9	0	5	65.05000305175781	61.400001525878906	1	"REYES, SILVESTRE"	"reyes_silvestre"	20440	46091	0.4434705376625061	0	1		0	2	30	0
"201404020"	2014	"0402"	"arkansas"	3	0	0	9	0	3	56.04999923706055	58.29999923706055	1	"GRIFFIN, TIM"	"reynolds_conrad"	11994	54310	0.22084330022335052	0	0		0			0
"201837050"	2018	"3705"	"oregon"	1	0	0	0	1	3	47.72999954223633	44.56999969482422	1	"SCHRADER, KURT"	"reynolds_robert"	9120	54818	0.16636870801448822	0	0		0			0
"201842041"	2018	"4204"	"tennessee"	0	1	0	0	0	3	28.540000915527344	34.970001220703125	1	"DESJARLAIS, SCOTT"	"reynolds_steven"	5788	32571	0.1777040958404541	0	0		0			0
"201642041"	2016	"4204"	"tennessee"	0	1	0	0	0	1	28.540000915527344	37.709999084472656	0	"DESJARLAIS, SCOTT"	"reynolds_steven"	11511	11511	1.0	1	0		0			0
"201806050"	2018	"0605"	"colorado"	0	0	0	0	4	5	63.27000045776367	66.87000274658203	1	"LAMBORN, DOUG"	"rhea_bill"	6167	105404	0.058508217334747314	0	0		0			0
"201832191"	2018	"3219"	"new york"	0	1	0	1	1	7	46.150001525878906	45.720001220703125	1	"FASO, JOHN"	"rhodes_gareth_t"	6890	38808	0.17754071950912476	0	0		0			0
"201249080"	2012	"4908"	"wisconsin"	0	0	1	1	0	1	51.869998931884766	54.79999923706055	0	"RIBBLE, REID"	"ribble_reid"	64689	64940	0.996134877204895	1	1		0	2	30	0
"201449080"	2014	"4908"	"wisconsin"	0	0	0	0	0	1	51.869998931884766	56.0	0	"RIBBLE, REID J."	"ribble_reid_j"	33330	33415	0.9974562525749207	1	1		0	2	30	0
"201213091"	2012	"1309"	"illinois"	1	1	1	0	0	2	66.12000274658203	67.9000015258789	1	"SCHAKOWSKY JAN"	"ribeiro_simon_m"	4270	52394	0.08149787783622742	0	0		0			0
"201820050"	2018	"2005"	"maryland"	1	0	0	0	1	2	33.88999938964844	30.360000610351562	1	"HOYER, STENY H."	"rice_johnny"	8385	19757	0.4244065284729004	0	0		0			0
"201632041"	2016	"3204"	"new york"	1	1	0	1	1	1	54.939998626708984	52.84000015258789	0	"RICE, KATHLEEN M."	"rice_kathleen_m"	1	1	1.0	1	1		1	2	30	0
"201832041"	2018	"3204"	"new york"	1	1	0	0	1	1	54.939998626708984	59.54999923706055	0	"RICE, KATHLEEN M."	"rice_kathleen_m"	1	1	1.0	1	1		1	2	30	0
"201432041"	2014	"3204"	"new york"	2	1	0	9	1	2	56.810001373291016	65.69999694824219	1	"MCCARTHY, CAROLYN"	"rice_kathleen_m"	7770	13561	0.5729665756225586	1	0		1	1		0
"201813090"	2018	"1309"	"illinois"	1	0	0	0	0	4	26.209999084472656	33.52000045776367	1	"SCHAKOWSKY, JANICE D. ���JAN���"	"rice_maxwell"	2634	25950	0.10150288790464401	0	0		0			0
"201230101"	2012	"3010"	"new jersey"	2	1	1	3	4	6	88.43000030517578	87.19999694824219	1	"PAYNE, DONALD JR."	"rice_ronald_c"	11939	61358	0.1945793479681015	0	0		0			0
"201240070_r"	2012	"4007"	"south carolina"	4	0	1	9	0	2	55.11000061035156		1		"rice_tom"	16844	30017	0.5611487030982971	1	0		0	1		2
"201640070"	2016	"4007"	"south carolina"	0	0	0	0	0	1	59.72999954223633	59.9900016784668	0	"RICE, TOM"	"rice_tom"	1	1	1.0	1	1		0	2	30	0
"201840070"	2018	"4007"	"south carolina"	0	0	0	0	0	2	59.72999954223633	61.02000045776367	1	"RICE, TOM"	"rice_tom"	38346	45878	0.8358254432678223	1	1		0	2	30	0
"201440070"	2014	"4007"	"south carolina"	0	0	0	1	0	1	55.11000061035156	55.599998474121094	0	"RICE, TOM"	"rice_tom"	1	1	1.0	1	1		0	2	30	0
"201240070_p"	2012	"4007"	"south carolina"	4	0	1	9	0	9	55.11000061035156		1		"rice_tom"	10252	37468	0.2736201584339142	0	0		0			1
"201433010"	2014	"3301"	"north carolina"	1	0	0	0	2	2	28.37000274658203	23.299999237060547	1	"BUTTERFIELD, G. K."	"rich_arthur"	5519	10751	0.5133475661277771	1	0		0			0
"201635071"	2016	"3507"	"ohio"	0	1	0	0	0	1	34.41999816894531		0	"GIBBS, BOB"	"rich_roy"	43683	43683	1.0	1	0		0			0
"201435021"	2014	"3502"	"ohio"	0	1	0	1	0	4	44.40999984741211	41.400001525878906	1	"WENSTRUP, BRAD R."	"richards_ronny"	3995	16197	0.24665062129497528	0	0		0			0
"201635021"	2016	"3502"	"ohio"	0	1	0	0	0	3	41.56999969482422	34.040000915527344	1	"WENSTRUP, BRAD"	"richards_ronny"	13976	46552	0.3002234101295471	0	0		0			0
"201809071"	2018	"0907"	"florida"	1	1	0	1	1	2	53.81999969482422	51.47999954223633	1	"MURPHY, STEPHANIE"	"richardson_chardo"	7846	56906	0.137876495718956	0	0		0			0
"201809271"	2018	"0927"	"florida"	3	1	0	9	1	5	60.099998474121094	45.11000061035156	1	"ROS-LEHTINEN, ILEANA"	"richardson_david"	12192	44367	0.27479884028434753	0	0		0			0
"201219020"	2012	"1902"	"maine"	1	0	1	0	4	2	45.630001068115234	44.900001525878906	1	"MICHAUD, MICHAEL"	"richardson_r_blaine"	12465	31168	0.399929404258728	0	0		0			0
"201442091"	2014	"4209"	"tennessee"	1	1	0	0	0	3	78.93000030517578	75.9000015258789	1	"COHEN, STEVE"	"richmond_isaac"	876	68635	0.01276316773146391	0	0		0			0
"201842091"	2018	"4209"	"tennessee"	1	1	0	0	0	3	79.6500015258789	80.66999816894531	1	"COHEN, STEPHEN"	"richmond_isaac"	1976	74143	0.026651201769709587	0	0		0			0
"201812021"	2018	"1202"	"idaho"	0	1	0	0	2	2	35.349998474121094	31.850000381469727	1	"SIMPSON, MICHAEL K."	"rickards_peter"	8987	27696	0.3244872987270355	0	0		0			0
"201243250_r"	2012	"4325"	"texas"	4	0	1	9	0	2	61.310001373291016	45.900001525878906	1		"riddle_wes"	19210	45705	0.4203041195869446	0	0		0			2
"201243250_p"	2012	"4325"	"texas"	4	0	1	9	0	12	61.310001373291016	45.900001525878906	1		"riddle_wes"	7481	51340	0.14571484923362732	0	0		0			1
"201446010"	2014	"4601"	"virginia"	0	0	0	0	0	2	53.75	57.70000076293945	1	"WITTMAN, ROBERT J. ���ROB���"	"riedel_anthony"	4159	17451	0.23832444846630096	0	0		0			0
"201838161"	2018	"3816"	"pennsylvania"	0	1	1	0	1	3	39.630001068115234		1	"KELLY, MIKE"	"rieger_chris"	9758	39152	0.24923375248908997	0	0		0			0
"201201010"	2012	"0101"	"alabama"	0	0	1	0	0	4	62.29999923706055	83.0	1	"BONNER, JOSIAH ROBINS ���JO��� JR."	"riehm_pete"	13809	87673	0.15750573575496674	0	0		0			0
"201813180"	2018	"1318"	"illinois"	0	0	0	0	0	2	64.54000091552734	72.12999725341797	1	"LAHOOD, DARIN"	"rients_donald_ray"	16535	78257	0.21129100024700165	0	0		0			0
"201242050"	2012	"4205"	"tennessee"	1	0	1	0	0	5	43.189998626708984	42.79999923706055	1	"COOPER, JIM"	"ries_bob"	5422	20677	0.2622237205505371	0	0		0			0
"201442050"	2014	"4205"	"tennessee"	1	0	0	0	0	4	43.189998626708984	33.400001525878906	1	"COOPER, JIM"	"ries_bob"	11415	30183	0.3781930208206177	1	0		0			0
"201446020"	2014	"4602"	"virginia"	0	0	0	0	0	1	49.2400016784668	53.79999923706055	0	"RIGELL, E. SCOTT"	"rigell_e_scott"	1	1	1.0	1	1		0	2	30	0
"201246020"	2012	"4602"	"virginia"	0	0	1	1	0	1	49.2400016784668	55.599998474121094	0	"RIGELL, SCOTT"	"rigell_scott"	1	1	1.0	1	1		0	2	30	0
"201846050"	2018	"4605"	"virginia"	3	0	0	9	0	1	55.79999923706055	58.34000015258789	0	"GARRETT, TOM"	"riggleman_denver_iii"	1	1	1.0	1	0		0			0
"201225061"	2012	"2506"	"missouri"	0	1	1	0	0	4	38.709999084472656	30.5	1	"GRAVES, SAM"	"rights_ted"	5118	31463	0.16266725957393646	0	0		0			0
"201243111"	2012	"4311"	"texas"	0	1	1	0	0	1	19.84000015258789	16.0	0	"CONAWAY, MIKE"	"riley_jim"	4322	4322	1.0	1	0		0			0
"201239020"	2012	"3902"	"rhode island"	1	0	1	0	4	4	39.040000915527344	34.70000076293945	1	"LANGEVIN, JIM"	"riley_michael_g"	5283	8050	0.6562733054161072	1	0		0			0
"201443360_p"	2014	"4336"	"texas"	3	0	0	9	0	12	74.01000213623047	72.69999694824219	1	"STOCKMAN, STEVE"	"riley_robin"	2648	51533	0.05138454958796501	0	0		0			1
"201810011"	2018	"1001"	"georgia"	0	1	0	0	0	2	42.029998779296875		1	"CARTER, EARL LEROY ���BUDDY���"	"ring_lisa"	20543	30414	0.6754454970359802	1	0		1			0
"201412011"	2014	"1201"	"idaho"	0	1	0	0	2	2	33.15999984741211	32.79999923706055	1	"LABRADOR, RAUL R."	"ringo_shirley_g"	9047	11028	0.8203663229942322	1	0		1	1		0
"201220060"	2012	"2006"	"maryland"	0	0	1	0	1	8	43.470001220703125	64.9000015258789	1	"BARTLETT, ROSCOE G."	"rippeon_brandon_orman"	2843	40375	0.07041486352682114	0	0		0			0
"201214080"	2012	"1408"	"indiana"	0	0	1	1	0	2	59.59000015258789	60.599998474121094	1	"BUCSHON, LARRY"	"risk_kristi"	24960	59471	0.41970035433769226	0	0		1			0
"201629010"	2016	"2901"	"new hampshire"	0	0	0	1	4	5	50.84000015258789	51.79999923706055	1	"GUINTA, FRANK C."	"risley_robert"	1347	56810	0.023710614070296288	0	0		0			0
"201409260"	2014	"0926"	"florida"	1	0	0	1	1	5	46.630001068115234	44.5	1	"GARCIA, JOE"	"rivera_david"	2209	29485	0.0749194473028183	0	0		0			0
"201209260"	2012	"0926"	"florida"	0	0	1	1	1	1	46.630001068115234	55.0	0	"RIVERA, DAVID"	"rivera_david"	1	1	1.0	1	1		0	2	30	0
"201209191"	2012	"0919"	"florida"	4	1	1	9	1	1	39.029998779296875		0		"roach_james_lloyd"	1	1	1.0	1	0		0			0
"201243350"	2012	"4335"	"texas"	1	0	1	0	0	3	35.44999694824219		1	"DOGGETT, LLOYD"	"roark_rob"	3454	11665	0.296099454164505	0	0		0			0
"201436031"	2014	"3603"	"oklahoma"	0	1	0	0	1	1	26.100000381469727	21.0	0	"LUCAS, FRANK D."	"robbins_frankie"	1	1	1.0	1	0		0			0
"201636031"	2016	"3603"	"oklahoma"	0	1	0	0	2	1	22.1200008392334	21.3799991607666	0	"LUCAS, FRANK D."	"robbins_frankie"	1	1	1.0	1	0		0			0
"201236031"	2012	"3603"	"oklahoma"	0	1	1	0	1	2	26.100000381469727	22.0	1	"LUCAS, FRANK"	"robbins_frankie"	8429	17681	0.4767264425754547	0	0		0			0
"201635080"	2016	"3508"	"ohio"	0	0	0	3	0	15	68.02999877929688	71.05999755859375	1	"BOEHNER, JOHN A."	"robbins_john_w"	1579	132697	0.011899289675056934	0	0		0			0
"201239020"	2012	"3902"	"rhode island"	1	0	1	0	4	4	39.040000915527344	34.70000076293945	1	"LANGEVIN, JIM"	"robbio_donald_f"	454	8050	0.056397516280412674	0	0		0			0
"201214031"	2012	"1403"	"indiana"	0	1	1	0	0	6	36.349998474121094	34.5	1	"STUTZMAN, MARLIN A."	"roberson_john_forrest"	966	12523	0.07713806629180908	0	0		0			0
"201814031"	2018	"1403"	"indiana"	0	1	0	1	0	3	31.6200008392334	24.690000534057617	1	"BANKS, JAMES ���JIM���"	"roberson_john_forrest"	2116	20716	0.10214327275753021	0	0		0			0
"201614031"	2016	"1403"	"indiana"	3	1	0	9	0	3	31.6200008392334	28.889999389648438	1	"STUTZMAN, MARLIN A."	"roberson_john_forrest"	12487	40710	0.3067305386066437	0	0		0			0
"201628030"	2016	"2803"	"nevada"	3	0	0	9	1	7	50.529998779296875	62.709999084472656	1	"HECK, JOE"	"roberson_michael"	6759	28146	0.24014069139957428	0	0		0			0
"201207051"	2012	"0705"	"connecticut"	2	1	1	9	1	3	54.150001525878906	54.099998474121094	1	"MURPHY, CHRIS"	"roberti_dan"	6582	28515	0.23082588613033295	0	0		0			0
"201422111"	2014	"2211"	"michigan"	3	1	0	9	0	4	47.279998779296875	46.599998474121094	1	"BENTIVOLIO, KERRY"	"roberts_bill"	2906	39197	0.0741383284330368	0	0		0			0
"201833100"	2018	"3310"	"north carolina"	0	0	0	0	2	6	62.560001373291016	63.13999938964844	1	"MCHENRY, PATRICK T."	"roberts_ira"	1701	48321	0.035202085971832275	0	0		0			0
"201243331_p"	2012	"4333"	"texas"	4	1	1	9	0	11	72.6500015258789		1		"roberts_jason_e"	342	18868	0.018125927075743675	0	0		0			1
"201233091"	2012	"3309"	"north carolina"	3	1	1	9	2	1	43.22999954223633	31.0	0	"MYRICK, SUE"	"roberts_jennifer"	1	1	1.0	1	0		1	1		0
"201633051"	2016	"3305"	"north carolina"	0	1	1	0	2	3	40.9900016784668	38.97999954223633	1	"FOXX, VIRGINIA ANN"	"roberts_jim"	3959	15573	0.2542220652103424	0	0		0			0
"201843020_r"	2018	"4302"	"texas"	3	0	0	9	0	2	54.869998931884766	62.72999954223633	1	"POE, TED"	"roberts_kevin"	8808	29200	0.30164384841918945	0	0		0			2
"201843020_p"	2018	"4302"	"texas"	3	0	0	9	0	9	54.869998931884766	62.72999954223633	1	"POE, TED"	"roberts_kevin"	15273	46245	0.3302627205848694	0	0		0			1
"201423021"	2014	"2302"	"minnesota"	0	1	0	0	0	2	50.04999923706055	45.900001525878906	1	"KLINE, JOHN"	"roberts_michael_j"	2622	14983	0.17499832808971405	0	0		0			0
"201209081"	2012	"0908"	"florida"	0	1	1	1	1	1	42.630001068115234	35.29999923706055	0	"POSEY, BILL"	"roberts_shannon"	1	1	1.0	1	0		1	1		0
"201636040"	2016	"3604"	"oklahoma"	0	0	0	0	1	3	69.88999938964844	74.16999816894531	1	"COLE, TOM"	"roberts_shawn_m"	4151	40362	0.10284426063299179	0	0		0			0
"201835061"	2018	"3506"	"ohio"	0	1	0	0	0	2	27.809999465942383	29.31999969482422	1	"JOHNSON, BILL"	"roberts_shawna"	22024	29558	0.7451112866401672	1	0		1			0
"201243270"	2012	"4327"	"texas"	0	0	1	1	0	4	61.29999923706055	50.400001525878906	1	"FARENTHOLD, BLAKE"	"roberts_trey"	4653	39643	0.1173725500702858	0	0		0			0
"201222111"	2012	"2211"	"michigan"	3	1	1	9	0	2	47.279998779296875	39.400001525878906	1	"CURSON, DAVID"	"roberts_william"	15338	37291	0.41130566596984863	0	0		0			0
"201840021_p"	2018	"4002"	"south carolina"	0	1	0	0	0	3	40.66999816894531	37.33000183105469	1	"WILSON, JOE"	"robertson_annabelle"	14168	33889	0.4180707633495331	0	0		1			1
"201840021_r"	2018	"4002"	"south carolina"	0	1	0	0	0	2	40.66999816894531	37.33000183105469	1	"WILSON, JOE"	"robertson_annabelle"	5016	10749	0.46664807200431824	0	0		1			2
"201436020"	2014	"3602"	"oklahoma"	0	0	0	1	1	2	67.80000305175781	59.900001525878906	1	"MULLIN, MARKWAYNE"	"robertson_darrel"	6673	32918	0.20271584391593933	0	0		0			0
"201643190_r"	2016	"4319"	"texas"	3	0	0	9	0	2	75.52000427246094	80.7300033569336	1	"NEUGEBAUER, RANDY"	"robertson_glen"	21832	47154	0.4629935920238495	0	0		0			2
"201643190_p"	2016	"4319"	"texas"	3	0	0	9	0	9	75.52000427246094	80.7300033569336	1	"NEUGEBAUER, RANDY"	"robertson_glen"	27868	104146	0.2675859034061432	0	0		0			1
"201432231"	2014	"3223"	"new york"	0	1	0	0	1	1	49.38999938964844	48.099998474121094	0	"REED, TOM"	"robertson_martha"	1	1	1.0	1	0		1	1		0
"201635070"	2016	"3507"	"ohio"	0	0	0	0	0	2	65.58000183105469		1	"GIBBS, BOB"	"robertson_terry"	27453	108306	0.25347626209259033	0	0		0			0
"201835070"	2018	"3507"	"ohio"	0	0	0	0	0	3	65.58000183105469	68.86000061035156	1	"GIBBS, BOB"	"robertson_terry"	5765	54250	0.1062672808766365	0	0		0			0
"201836031"	2018	"3603"	"oklahoma"	0	1	0	0	2	2	22.1200008392334	21.709999084472656	1	"LUCAS, FRANK D."	"robins_frankie_lee"	38767	59791	0.6483751535415649	1	0		0			0
"201837040"	2018	"3704"	"oregon"	1	0	0	0	1	5	49.95000076293945	41.689998626708984	1	"DEFAZIO, PETER A."	"robinson_art"	30384	66766	0.4550819396972656	1	0		0			0
"201237040"	2012	"3704"	"oregon"	1	0	1	0	1	1	46.540000915527344	44.400001525878906	0	"DEFAZIO, PETER"	"robinson_art"	50090	51504	0.9725458025932312	1	0		0			0
"201637040"	2016	"3704"	"oregon"	1	0	0	0	1	2	49.95000076293945	39.08000183105469	1	"DEFAZIO, PETER A."	"robinson_art"	55557	82552	0.6729940176010132	1	0		0			0
"201437040"	2014	"3704"	"oregon"	1	0	0	0	1	1	46.540000915527344	39.79999923706055	0	"DEFAZIO, PETER A."	"robinson_art"	45391	46646	0.9730952382087708	1	0		0			0
"201243121"	2012	"4312"	"texas"	0	1	1	0	0	1	32.18000030517578	25.899999618530273	0	"GRANGER, KAY"	"robinson_dave"	6530	6530	1.0	1	0		0			0
"201221041"	2012	"2104"	"massachusetts"	2	1	1	9	2	3	58.029998779296875	55.400001525878906	1	"FRANK, BARNEY"	"robinson_herb"	1373	40638	0.0337861105799675	0	0		0			0
"201203041"	2012	"0304"	"arizona"	0	1	1	1	2	2	31.56999969482422	46.79999923706055	1	"GOSAR, PAUL"	"robinson_johnnie"	10183	20347	0.5004668831825256	1	0		0			0
"201237041"	2012	"3704"	"oregon"	1	1	1	0	1	2	53.459999084472656	55.599998474121094	1	"DEFAZIO, PETER"	"robinson_matthew_l"	7665	77741	0.09859662503004074	0	0		0			0
"201233080_p"	2012	"3308"	"north carolina"	1	0	1	0	2	5	58.630001068115234	45.20000076293945	1	"KISSELL, LARRY"	"robinson_vernon_l"	12181	66883	0.18212400376796722	0	0		0			1
"201633130"	2016	"3313"	"north carolina"	4	0	1	9	2	17	54.83000183105469	57.310001373291016	1		"robinson_vernon_l"	970	31706	0.03059357777237892	0	0		0			0
"201444021"	2014	"4402"	"utah"	0	1	0	1	2	1	30.040000915527344	35.0	2	"STEWART, CHRIS"	"robles_luz"	1	1	1.0	1	0		0	1		0
"201401020"	2014	"0102"	"alabama"	0	0	0	0	0	1	63.34000015258789	63.70000076293945	0	"ROBY, MARTHA"	"roby_martha"	1	1	1.0	1	1		1	2	30	0
"201801020_p"	2018	"0102"	"alabama"	0	0	0	0	0	5	66.29000091552734	54.619998931884766	1	"ROBY, MARTHA"	"roby_martha"	36708	94181	0.3897601366043091	0	1		1	2	30	1
"201601020"	2016	"0102"	"alabama"	0	0	0	0	0	3	66.29000091552734	67.41000366210938	1	"ROBY, MARTHA"	"roby_martha"	78689	118560	0.6637061238288879	1	1		1	2	30	0
"201201020"	2012	"0102"	"alabama"	0	0	1	1	0	1	63.34000015258789	51.29999923706055	0	"ROBY, MARTHA"	"roby_martha"	1	1	1.0	1	1		1	2	30	0
"201801020_r"	2018	"0102"	"alabama"	0	0	0	0	0	2	66.29000091552734	54.619998931884766	1	"ROBY, MARTHA"	"roby_martha"	48331	71126	0.6795124411582947	1	1		1	2	30	2
"201433020"	2014	"3302"	"north carolina"	0	0	0	0	2	2	57.880001068115234	57.400001525878906	1	"ELLMERS, RENEE L."	"roche_frank"	15045	36457	0.41267794370651245	0	0		0			0
"201608011"	2016	"0801"	"delaware"	2	1	0	9	1	6	56.029998779296875	61.709999084472656	1	"CARNEY, JOHN C. JR."	"rochester_lisa_blunt"	27920	63794	0.43765872716903687	1	0		1			0
"201808011"	2018	"0801"	"delaware"	1	1	0	1	1	1	56.029998779296875	57.54999923706055	0	"ROCHESTER, LISA BLUNT"	"rochester_lisa_blunt"	1	1	1.0	1	1		1	2	30	0
"201449051"	2014	"4905"	"wisconsin"	0	1	0	0	0	1	38.08000183105469	32.099998474121094	0	"SENSENBRENNER, F. JAMES JR."	"rockwood_chris_b"	21715	21856	0.9935486912727356	1	0		0			0
"201228010"	2012	"2801"	"nevada"	2	0	1	9	1	5	33.05999755859375	36.400001525878906	1	"BERKLEY, SHELLY"	"rodrigues_miguel_mike"	1163	9926	0.11716703325510025	0	0		0			0
"201809270"	2018	"0927"	"florida"	3	0	0	9	1	9	39.900001525878906	54.88999938964844	1	"ROS-LEHTINEN, ILEANA"	"rodriguez_aguilera_bettina"	1684	39064	0.0431087464094162	0	0		1			0
"201243231_r"	2012	"4323"	"texas"	0	1	1	1	0	2	48.68000030517578	47.400001525878906	1	"CANSECO, FRANCISCO ���QUICO���"	"rodriguez_ciro_d"	13038	28853	0.45187675952911377	0	0		0			2
"201243231_p"	2012	"4323"	"texas"	0	1	1	1	0	3	48.68000030517578	47.400001525878906	1	"CANSECO, FRANCISCO ���QUICO���"	"rodriguez_ciro_d"	18237	39679	0.4596133828163147	0	0		0			1
"201843321_p"	2018	"4332"	"texas"	0	1	0	0	0	7	51.0		1	"SESSIONS, PETE"	"rodriguez_george"	3062	40332	0.07591986656188965	0	0		0			1
"201813181"	2018	"1318"	"illinois"	0	1	0	0	0	3	35.459999084472656	27.8700008392334	1	"LAHOOD, DARIN"	"rodriguez_junius"	14990	35936	0.4171304404735565	1	0		0			0
"201228021"	2012	"2802"	"nevada"	0	1	1	2	1	3	45.849998474121094	34.0	1	"AMODEI, MARK"	"rodriguez_xiomara_xio"	7405	21874	0.3385297656059265	0	0		1			0
"201642010"	2016	"4201"	"tennessee"	0	0	0	0	0	2	79.55999755859375		1	"ROE, PHIL"	"roe_phil"	35350	43023	0.8216535449028015	1	1		0	2	30	0
"201442010"	2014	"4201"	"tennessee"	0	0	0	0	0	3	73.87999725341797	79.30000305175781	1	"ROE, PHIL"	"roe_phil"	73212	87457	0.8371199369430542	1	1		0	2	30	0
"201242010"	2012	"4201"	"tennessee"	0	0	1	0	0	1	73.87999725341797	82.5	0	"ROE, PHIL"	"roe_phil"	53490	53490	1.0	1	1		0	2	30	0
"201842010"	2018	"4201"	"tennessee"	0	0	0	0	0	4	79.55999755859375	83.55999755859375	1	"ROE, PHIL"	"roe_phil"	71556	97042	0.7373714447021484	1	1		0	2	30	0
"201443160"	2014	"4316"	"texas"	1	0	0	1	0	1	34.94999694824219	33.5	0	"O���ROURKE, BETO"	"roen_corey_dean"	6239	6239	1.0	1	0		0			0
"201243160"	2012	"4316"	"texas"	2	0	1	9	0	2	34.94999694824219	38.599998474121094	1	"REYES, SILVESTRE"	"roen_corey_dean"	3681	8949	0.4113308787345886	0	0		0			0
"201636010"	2016	"3601"	"oklahoma"	0	0	0	0	1	3	65.25		1	"BRIDENSTINE, JIM"	"rogers_evelyn_l"	2004	62655	0.03198467940092087	0	0		1			0
"201217050"	2012	"1705"	"kentucky"	0	0	1	0	1	1	76.37000274658203	77.4000015258789	0	"ROGERS, HAL"	"rogers_hal"	1	1	1.0	1	1		0	2	30	0
"201417050"	2014	"1705"	"kentucky"	0	0	0	0	1	1	76.37000274658203	77.9000015258789	0	"ROGERS, HAROLD"	"rogers_harold"	1	1	1.0	1	1		0	2	30	0
"201617050"	2016	"1705"	"kentucky"	0	0	0	0	1	2	81.97999572753906	78.25	1	"ROGERS, HAROLD"	"rogers_harold"	35984	43653	0.824319064617157	1	1		0	2	30	0
"201817050"	2018	"1705"	"kentucky"	0	0	0	0	1	2	81.97999572753906		1	"ROGERS, HAROLD ���HAL���"	"rogers_harold_hal"	75601	89817	0.8417226076126099	1	1		0	2	30	0
"201233111"	2012	"3311"	"north carolina"	2	1	1	9	2	3	38.29999923706055	54.29999923706055	1	"SHULER, HEATH"	"rogers_hayden"	35518	63728	0.5573374629020691	1	0		0			0
"201243221"	2012	"4322"	"texas"	0	1	1	1	0	2	37.150001525878906	30.600000381469727	1	"OLSON, PETE"	"rogers_kesha"	3666	7229	0.5071240663528442	1	0		1			0
"201401030"	2014	"0103"	"alabama"	0	0	0	0	0	2	62.869998931884766	64.0999984741211	1	"ROGERS, MIKE"	"rogers_mike"	50372	66371	0.7589459419250488	1	1		0	2	30	0
"201222080"	2012	"2208"	"michigan"	0	0	1	0	0	3	51.560001373291016	65.0999984741211	1	"ROGERS, MIKE"	"rogers_mike"	56208	65563	0.857312798500061	1	1		0	2	30	0
"201801030"	2018	"0103"	"alabama"	0	0	0	0	0	1	66.91000366210938	67.0199966430664	0	"ROGERS, MIKE D."	"rogers_mike_d"	1	1	1.0	1	1		0	2	30	0
"201201030"	2012	"0103"	"alabama"	0	0	1	0	0	1	62.869998931884766	59.099998474121094	0	"ROGERS, MIKE D."	"rogers_mike_d"	1	1	1.0	1	1		0	2	30	0
"201601030"	2016	"0103"	"alabama"	0	0	0	0	0	2	66.91000366210938	66.22000122070312	1	"ROGERS, MIKE D."	"rogers_mike_d"	77432	101906	0.7598375082015991	1	1		0	2	30	0
"201601020"	2016	"0102"	"alabama"	0	0	0	0	0	3	66.29000091552734	67.41000366210938	1	"ROBY, MARTHA"	"rogers_robert_l_bob"	6856	118560	0.057827260345220566	0	0		0			0
"201849040"	2018	"4904"	"wisconsin"	1	0	0	0	0	2	22.76000213623047		1	"MOORE, GWEN"	"rogers_tim"	8912	16103	0.5534372329711914	1	0		0			0
"201803010"	2018	"0301"	"arizona"	1	0	0	1	2	3	50.58000183105469	46.119998931884766	1	"O'HALLERAN, TOM"	"rogers_wendy"	30180	68992	0.43744203448295593	1	0		1			0
"201403090"	2014	"0309"	"arizona"	1	0	0	1	2	2	47.70000076293945	47.79999923706055	1	"SINEMA, KYRSTEN"	"rogers_wendy"	30484	50292	0.60614013671875	1	0		1			0
"201603010"	2016	"0301"	"arizona"	2	0	0	9	2	6	50.58000183105469	47.38999938964844	1	"KIRKPATRICK, ANN"	"rogers_wendy"	14222	63376	0.22440671920776367	0	0		1			0
"201203090"	2012	"0309"	"arizona"	4	0	1	9	2	7	47.70000076293945		1		"rogers_wendy"	10479	49785	0.2104850858449936	0	0		1			0
"201213161"	2012	"1316"	"illinois"	0	1	1	1	0	1	46.08000183105469	42.5	0	"KINZINGER, ADAM"	"rohl_wanda"	1	1	1.0	1	0		1			0
"201820060"	2018	"2006"	"maryland"	2	0	0	9	1	4	41.56999969482422	41.7400016784668	1	"DELANEY, JOHN"	"rohrs_bradley_st"	1641	28882	0.056817393749952316	0	0		0			0
